Port Name,State,Border,Date,Measure,Value,Season
Alexandria Bay,New York,Canada,2012-11-01,Pedestrians,0,Fall
Alexandria Bay,New York,Canada,2012-11-01,Cars,118664,Fall
Alexandria Bay,New York,Canada,2012-11-01,Trains,0,Fall
Ambrose,North Dakota,Canada,2012-11-01,Buses,0,Fall
Ambrose,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Ambrose,North Dakota,Canada,2012-11-01,Cars,212,Fall
Ambrose,North Dakota,Canada,2012-11-01,Trains,0,Fall
Anacortes,Washington,Canada,2012-11-01,Buses,0,Fall
Anacortes,Washington,Canada,2012-11-01,Pedestrians,0,Fall
Anacortes,Washington,Canada,2012-11-01,Cars,5154,Fall
Anacortes,Washington,Canada,2012-11-01,Trains,0,Fall
Andrade,California,Mexico,2012-11-01,Buses,0,Fall
Andrade,California,Mexico,2012-11-01,Pedestrians,97058,Fall
Andrade,California,Mexico,2012-11-01,Cars,66325,Fall
Andrade,California,Mexico,2012-11-01,Trains,0,Fall
Antler,North Dakota,Canada,2012-11-01,Buses,0,Fall
Antler,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Antler,North Dakota,Canada,2012-11-01,Cars,1800,Fall
Antler,North Dakota,Canada,2012-11-01,Trains,0,Fall
Baudette,Minnesota,Canada,2012-11-01,Buses,64,Fall
Baudette,Minnesota,Canada,2012-11-01,Pedestrians,16,Fall
Baudette,Minnesota,Canada,2012-11-01,Cars,21148,Fall
Baudette,Minnesota,Canada,2012-11-01,Trains,122,Fall
Beecher Falls,Vermont,Canada,2012-11-01,Buses,0,Fall
Beecher Falls,Vermont,Canada,2012-11-01,Pedestrians,0,Fall
Beecher Falls,Vermont,Canada,2012-11-01,Cars,8276,Fall
Beecher Falls,Vermont,Canada,2012-11-01,Trains,0,Fall
Blaine,Washington,Canada,2012-11-01,Buses,21851,Fall
Blaine,Washington,Canada,2012-11-01,Pedestrians,0,Fall
Blaine,Washington,Canada,2012-11-01,Cars,709984,Fall
Blaine,Washington,Canada,2012-11-01,Trains,3740,Fall
Boundary,Washington,Canada,2012-11-01,Buses,0,Fall
Boundary,Washington,Canada,2012-11-01,Pedestrians,10,Fall
Boundary,Washington,Canada,2012-11-01,Cars,8249,Fall
Boundary,Washington,Canada,2012-11-01,Trains,40,Fall
Bridgewater,Maine,Canada,2012-11-01,Buses,0,Fall
Bridgewater,Maine,Canada,2012-11-01,Pedestrians,0,Fall
Bridgewater,Maine,Canada,2012-11-01,Cars,13581,Fall
Bridgewater,Maine,Canada,2012-11-01,Trains,0,Fall
Brownsville,Texas,Mexico,2012-11-01,Buses,4304,Fall
Brownsville,Texas,Mexico,2012-11-01,Pedestrians,184744,Fall
Brownsville,Texas,Mexico,2012-11-01,Cars,670608,Fall
Brownsville,Texas,Mexico,2012-11-01,Trains,0,Fall
Buffalo Niagara Falls,New York,Canada,2012-11-01,Buses,46107,Fall
Buffalo Niagara Falls,New York,Canada,2012-11-01,Pedestrians,10554,Fall
Buffalo Niagara Falls,New York,Canada,2012-11-01,Cars,958253,Fall
Buffalo Niagara Falls,New York,Canada,2012-11-01,Trains,1299,Fall
Calais,Maine,Canada,2012-11-01,Buses,2686,Fall
Calais,Maine,Canada,2012-11-01,Pedestrians,1860,Fall
Calais,Maine,Canada,2012-11-01,Cars,140644,Fall
Calais,Maine,Canada,2012-11-01,Trains,24,Fall
Calexico,California,Mexico,2012-11-01,Buses,0,Fall
Calexico,California,Mexico,2012-11-01,Pedestrians,432530,Fall
Calexico,California,Mexico,2012-11-01,Cars,587551,Fall
Calexico,California,Mexico,2012-11-01,Trains,0,Fall
Calexico East,California,Mexico,2012-11-01,Buses,5440,Fall
Calexico East,California,Mexico,2012-11-01,Pedestrians,34258,Fall
Calexico East,California,Mexico,2012-11-01,Cars,475100,Fall
Calexico East,California,Mexico,2012-11-01,Trains,23,Fall
Cape Vincent,New York,Canada,2012-11-01,Buses,0,Fall
Cape Vincent,New York,Canada,2012-11-01,Pedestrians,0,Fall
Cape Vincent,New York,Canada,2012-11-01,Cars,0,Fall
Cape Vincent,New York,Canada,2012-11-01,Trains,0,Fall
Carbury,North Dakota,Canada,2012-11-01,Buses,18,Fall
Carbury,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Carbury,North Dakota,Canada,2012-11-01,Cars,2425,Fall
Carbury,North Dakota,Canada,2012-11-01,Trains,0,Fall
Champlain Rouses Point,New York,Canada,2012-11-01,Buses,24228,Fall
Champlain Rouses Point,New York,Canada,2012-11-01,Pedestrians,98,Fall
Champlain Rouses Point,New York,Canada,2012-11-01,Cars,160480,Fall
Champlain Rouses Point,New York,Canada,2012-11-01,Trains,2071,Fall
Columbus,New Mexico,Mexico,2012-11-01,Buses,1236,Fall
Columbus,New Mexico,Mexico,2012-11-01,Pedestrians,24317,Fall
Columbus,New Mexico,Mexico,2012-11-01,Cars,44382,Fall
Columbus,New Mexico,Mexico,2012-11-01,Trains,0,Fall
Dalton Cache,Alaska,Canada,2012-11-01,Buses,0,Fall
Dalton Cache,Alaska,Canada,2012-11-01,Pedestrians,0,Fall
Dalton Cache,Alaska,Canada,2012-11-01,Cars,845,Fall
Dalton Cache,Alaska,Canada,2012-11-01,Trains,0,Fall
Danville,Washington,Canada,2012-11-01,Buses,0,Fall
Danville,Washington,Canada,2012-11-01,Pedestrians,10,Fall
Danville,Washington,Canada,2012-11-01,Cars,6262,Fall
Danville,Washington,Canada,2012-11-01,Trains,0,Fall
Del Bonita,Montana,Canada,2012-11-01,Buses,0,Fall
Del Bonita,Montana,Canada,2012-11-01,Pedestrians,0,Fall
Del Bonita,Montana,Canada,2012-11-01,Cars,3310,Fall
Del Bonita,Montana,Canada,2012-11-01,Trains,0,Fall
Del Rio,Texas,Mexico,2012-11-01,Buses,0,Fall
Del Rio,Texas,Mexico,2012-11-01,Pedestrians,7705,Fall
Del Rio,Texas,Mexico,2012-11-01,Cars,209390,Fall
Del Rio,Texas,Mexico,2012-11-01,Trains,0,Fall
Derby Line,Vermont,Canada,2012-11-01,Buses,2392,Fall
Derby Line,Vermont,Canada,2012-11-01,Pedestrians,28,Fall
Derby Line,Vermont,Canada,2012-11-01,Cars,71072,Fall
Derby Line,Vermont,Canada,2012-11-01,Trains,0,Fall
Detroit,Michigan,Canada,2012-11-01,Buses,10948,Fall
Detroit,Michigan,Canada,2012-11-01,Pedestrians,0,Fall
Detroit,Michigan,Canada,2012-11-01,Cars,586340,Fall
Detroit,Michigan,Canada,2012-11-01,Trains,762,Fall
Douglas,Arizona,Mexico,2012-11-01,Buses,1071,Fall
Douglas,Arizona,Mexico,2012-11-01,Pedestrians,94089,Fall
Douglas,Arizona,Mexico,2012-11-01,Cars,209610,Fall
Douglas,Arizona,Mexico,2012-11-01,Trains,0,Fall
Dunseith,North Dakota,Canada,2012-11-01,Buses,362,Fall
Dunseith,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Dunseith,North Dakota,Canada,2012-11-01,Cars,8710,Fall
Dunseith,North Dakota,Canada,2012-11-01,Trains,0,Fall
Eagle Pass,Texas,Mexico,2012-11-01,Buses,1937,Fall
Eagle Pass,Texas,Mexico,2012-11-01,Pedestrians,61980,Fall
Eagle Pass,Texas,Mexico,2012-11-01,Cars,365921,Fall
Eagle Pass,Texas,Mexico,2012-11-01,Trains,0,Fall
Eastport,Idaho,Canada,2012-11-01,Buses,465,Fall
Eastport,Idaho,Canada,2012-11-01,Pedestrians,202,Fall
Eastport,Idaho,Canada,2012-11-01,Cars,9885,Fall
Eastport,Idaho,Canada,2012-11-01,Trains,202,Fall
Eastport,Maine,Canada,2012-11-01,Buses,99,Fall
Eastport,Maine,Canada,2012-11-01,Pedestrians,9,Fall
Eastport,Maine,Canada,2012-11-01,Cars,14425,Fall
Eastport,Maine,Canada,2012-11-01,Trains,0,Fall
El Paso,Texas,Mexico,2012-11-01,Buses,33992,Fall
El Paso,Texas,Mexico,2012-11-01,Pedestrians,500587,Fall
El Paso,Texas,Mexico,2012-11-01,Cars,1368294,Fall
El Paso,Texas,Mexico,2012-11-01,Trains,0,Fall
Ferry,Washington,Canada,2012-11-01,Buses,0,Fall
Ferry,Washington,Canada,2012-11-01,Pedestrians,0,Fall
Ferry,Washington,Canada,2012-11-01,Cars,972,Fall
Ferry,Washington,Canada,2012-11-01,Trains,0,Fall
Fort Fairfield,Maine,Canada,2012-11-01,Buses,0,Fall
Fort Fairfield,Maine,Canada,2012-11-01,Pedestrians,0,Fall
Fort Fairfield,Maine,Canada,2012-11-01,Cars,23724,Fall
Fort Fairfield,Maine,Canada,2012-11-01,Trains,0,Fall
Fort Kent,Maine,Canada,2012-11-01,Buses,40,Fall
Fort Kent,Maine,Canada,2012-11-01,Pedestrians,251,Fall
Fort Kent,Maine,Canada,2012-11-01,Cars,22816,Fall
Fort Kent,Maine,Canada,2012-11-01,Trains,0,Fall
Fortuna,North Dakota,Canada,2012-11-01,Buses,113,Fall
Fortuna,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Fortuna,North Dakota,Canada,2012-11-01,Cars,1172,Fall
Fortuna,North Dakota,Canada,2012-11-01,Trains,0,Fall
Friday Harbor,Washington,Canada,2012-11-01,Buses,0,Fall
Friday Harbor,Washington,Canada,2012-11-01,Pedestrians,0,Fall
Friday Harbor,Washington,Canada,2012-11-01,Cars,249,Fall
Friday Harbor,Washington,Canada,2012-11-01,Trains,0,Fall
Frontier,Washington,Canada,2012-11-01,Buses,284,Fall
Frontier,Washington,Canada,2012-11-01,Pedestrians,1,Fall
Frontier,Washington,Canada,2012-11-01,Cars,7764,Fall
Frontier,Washington,Canada,2012-11-01,Trains,0,Fall
Grand Portage,Minnesota,Canada,2012-11-01,Buses,2135,Fall
Grand Portage,Minnesota,Canada,2012-11-01,Pedestrians,0,Fall
Grand Portage,Minnesota,Canada,2012-11-01,Cars,38658,Fall
Grand Portage,Minnesota,Canada,2012-11-01,Trains,0,Fall
Hannah,North Dakota,Canada,2012-11-01,Buses,0,Fall
Hannah,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Hannah,North Dakota,Canada,2012-11-01,Cars,197,Fall
Hannah,North Dakota,Canada,2012-11-01,Trains,0,Fall
Hansboro,North Dakota,Canada,2012-11-01,Buses,79,Fall
Hansboro,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Hansboro,North Dakota,Canada,2012-11-01,Cars,1283,Fall
Hansboro,North Dakota,Canada,2012-11-01,Trains,0,Fall
Hidalgo,Texas,Mexico,2012-11-01,Buses,27074,Fall
Hidalgo,Texas,Mexico,2012-11-01,Pedestrians,186240,Fall
Hidalgo,Texas,Mexico,2012-11-01,Cars,807532,Fall
Hidalgo,Texas,Mexico,2012-11-01,Trains,0,Fall
Highgate Springs,Vermont,Canada,2012-11-01,Buses,5744,Fall
Highgate Springs,Vermont,Canada,2012-11-01,Pedestrians,0,Fall
Highgate Springs,Vermont,Canada,2012-11-01,Cars,70476,Fall
Highgate Springs,Vermont,Canada,2012-11-01,Trains,54,Fall
Houlton,Maine,Canada,2012-11-01,Buses,3597,Fall
Houlton,Maine,Canada,2012-11-01,Pedestrians,12,Fall
Houlton,Maine,Canada,2012-11-01,Cars,61261,Fall
Houlton,Maine,Canada,2012-11-01,Trains,0,Fall
International Falls,Minnesota,Canada,2012-11-01,Buses,193,Fall
International Falls,Minnesota,Canada,2012-11-01,Pedestrians,862,Fall
International Falls,Minnesota,Canada,2012-11-01,Cars,56476,Fall
International Falls,Minnesota,Canada,2012-11-01,Trains,616,Fall
Jackman,Maine,Canada,2012-11-01,Buses,123,Fall
Jackman,Maine,Canada,2012-11-01,Pedestrians,21,Fall
Jackman,Maine,Canada,2012-11-01,Cars,11840,Fall
Jackman,Maine,Canada,2012-11-01,Trains,33,Fall
Kenneth G Ward,Washington,Canada,2012-11-01,Buses,0,Fall
Kenneth G Ward,Washington,Canada,2012-11-01,Pedestrians,176,Fall
Kenneth G Ward,Washington,Canada,2012-11-01,Cars,120663,Fall
Kenneth G Ward,Washington,Canada,2012-11-01,Trains,0,Fall
Ketchikan,Alaska,Canada,2012-11-01,Buses,0,Fall
Ketchikan,Alaska,Canada,2012-11-01,Pedestrians,16,Fall
Ketchikan,Alaska,Canada,2012-11-01,Cars,134,Fall
Ketchikan,Alaska,Canada,2012-11-01,Trains,0,Fall
Lancaster,Minnesota,Canada,2012-11-01,Buses,30,Fall
Lancaster,Minnesota,Canada,2012-11-01,Pedestrians,0,Fall
Lancaster,Minnesota,Canada,2012-11-01,Cars,5323,Fall
Lancaster,Minnesota,Canada,2012-11-01,Trains,0,Fall
Laredo,Texas,Mexico,2012-11-01,Buses,65790,Fall
Laredo,Texas,Mexico,2012-11-01,Pedestrians,294906,Fall
Laredo,Texas,Mexico,2012-11-01,Cars,719778,Fall
Laredo,Texas,Mexico,2012-11-01,Trains,0,Fall
Laurier,Washington,Canada,2012-11-01,Buses,149,Fall
Laurier,Washington,Canada,2012-11-01,Pedestrians,0,Fall
Laurier,Washington,Canada,2012-11-01,Cars,6814,Fall
Laurier,Washington,Canada,2012-11-01,Trains,16,Fall
Limestone,Maine,Canada,2012-11-01,Buses,0,Fall
Limestone,Maine,Canada,2012-11-01,Pedestrians,0,Fall
Limestone,Maine,Canada,2012-11-01,Cars,4353,Fall
Limestone,Maine,Canada,2012-11-01,Trains,0,Fall
Lukeville,Arizona,Mexico,2012-11-01,Buses,167,Fall
Lukeville,Arizona,Mexico,2012-11-01,Pedestrians,3384,Fall
Lukeville,Arizona,Mexico,2012-11-01,Cars,42265,Fall
Lukeville,Arizona,Mexico,2012-11-01,Trains,0,Fall
Madawaska,Maine,Canada,2012-11-01,Buses,26,Fall
Madawaska,Maine,Canada,2012-11-01,Pedestrians,119,Fall
Madawaska,Maine,Canada,2012-11-01,Cars,62075,Fall
Madawaska,Maine,Canada,2012-11-01,Trains,0,Fall
Maida,North Dakota,Canada,2012-11-01,Buses,0,Fall
Maida,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Maida,North Dakota,Canada,2012-11-01,Cars,1176,Fall
Maida,North Dakota,Canada,2012-11-01,Trains,0,Fall
Massena,New York,Canada,2012-11-01,Buses,2914,Fall
Massena,New York,Canada,2012-11-01,Pedestrians,49,Fall
Massena,New York,Canada,2012-11-01,Cars,135001,Fall
Massena,New York,Canada,2012-11-01,Trains,0,Fall
Metaline Falls,Washington,Canada,2012-11-01,Buses,26,Fall
Metaline Falls,Washington,Canada,2012-11-01,Pedestrians,2,Fall
Metaline Falls,Washington,Canada,2012-11-01,Cars,3778,Fall
Metaline Falls,Washington,Canada,2012-11-01,Trains,0,Fall
Morgan,Montana,Canada,2012-11-01,Buses,55,Fall
Morgan,Montana,Canada,2012-11-01,Pedestrians,0,Fall
Morgan,Montana,Canada,2012-11-01,Cars,1034,Fall
Morgan,Montana,Canada,2012-11-01,Trains,0,Fall
Naco,Arizona,Mexico,2012-11-01,Buses,48,Fall
Naco,Arizona,Mexico,2012-11-01,Pedestrians,7526,Fall
Naco,Arizona,Mexico,2012-11-01,Cars,42456,Fall
Naco,Arizona,Mexico,2012-11-01,Trains,0,Fall
Neche,North Dakota,Canada,2012-11-01,Buses,0,Fall
Neche,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Neche,North Dakota,Canada,2012-11-01,Cars,6775,Fall
Neche,North Dakota,Canada,2012-11-01,Trains,0,Fall
Nighthawk,Washington,Canada,2012-11-01,Buses,0,Fall
Nighthawk,Washington,Canada,2012-11-01,Pedestrians,0,Fall
Nighthawk,Washington,Canada,2012-11-01,Cars,1123,Fall
Nighthawk,Washington,Canada,2012-11-01,Trains,0,Fall
Nogales,Arizona,Mexico,2012-11-01,Buses,12555,Fall
Nogales,Arizona,Mexico,2012-11-01,Pedestrians,279847,Fall
Nogales,Arizona,Mexico,2012-11-01,Cars,512047,Fall
Nogales,Arizona,Mexico,2012-11-01,Trains,248,Fall
Noonan,North Dakota,Canada,2012-11-01,Buses,0,Fall
Noonan,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Noonan,North Dakota,Canada,2012-11-01,Cars,4471,Fall
Noonan,North Dakota,Canada,2012-11-01,Trains,0,Fall
Northgate,North Dakota,Canada,2012-11-01,Buses,0,Fall
Northgate,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Northgate,North Dakota,Canada,2012-11-01,Cars,3829,Fall
Northgate,North Dakota,Canada,2012-11-01,Trains,0,Fall
Norton,Vermont,Canada,2012-11-01,Buses,0,Fall
Norton,Vermont,Canada,2012-11-01,Pedestrians,0,Fall
Norton,Vermont,Canada,2012-11-01,Cars,7316,Fall
Norton,Vermont,Canada,2012-11-01,Trains,40,Fall
Ogdensburg,New York,Canada,2012-11-01,Buses,467,Fall
Ogdensburg,New York,Canada,2012-11-01,Pedestrians,0,Fall
Ogdensburg,New York,Canada,2012-11-01,Cars,62822,Fall
Ogdensburg,New York,Canada,2012-11-01,Trains,0,Fall
Opheim,Montana,Canada,2012-11-01,Buses,0,Fall
Opheim,Montana,Canada,2012-11-01,Pedestrians,0,Fall
Opheim,Montana,Canada,2012-11-01,Cars,487,Fall
Opheim,Montana,Canada,2012-11-01,Trains,0,Fall
Oroville,Washington,Canada,2012-11-01,Buses,796,Fall
Oroville,Washington,Canada,2012-11-01,Pedestrians,8,Fall
Oroville,Washington,Canada,2012-11-01,Cars,32734,Fall
Oroville,Washington,Canada,2012-11-01,Trains,0,Fall
Otay Mesa,California,Mexico,2012-11-01,Buses,11555,Fall
Otay Mesa,California,Mexico,2012-11-01,Pedestrians,283991,Fall
Otay Mesa,California,Mexico,2012-11-01,Cars,789282,Fall
Otay Mesa,California,Mexico,2012-11-01,Trains,38,Fall
Pembina,North Dakota,Canada,2012-11-01,Buses,4735,Fall
Pembina,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Pembina,North Dakota,Canada,2012-11-01,Cars,61151,Fall
Pembina,North Dakota,Canada,2012-11-01,Trains,274,Fall
Piegan,Montana,Canada,2012-11-01,Buses,0,Fall
Piegan,Montana,Canada,2012-11-01,Pedestrians,0,Fall
Piegan,Montana,Canada,2012-11-01,Cars,7902,Fall
Piegan,Montana,Canada,2012-11-01,Trains,0,Fall
Pinecreek,Minnesota,Canada,2012-11-01,Buses,0,Fall
Pinecreek,Minnesota,Canada,2012-11-01,Pedestrians,0,Fall
Pinecreek,Minnesota,Canada,2012-11-01,Cars,695,Fall
Pinecreek,Minnesota,Canada,2012-11-01,Trains,0,Fall
Point Roberts,Washington,Canada,2012-11-01,Buses,449,Fall
Point Roberts,Washington,Canada,2012-11-01,Pedestrians,1131,Fall
Point Roberts,Washington,Canada,2012-11-01,Cars,107610,Fall
Point Roberts,Washington,Canada,2012-11-01,Trains,0,Fall
Port Angeles,Washington,Canada,2012-11-01,Buses,0,Fall
Port Angeles,Washington,Canada,2012-11-01,Pedestrians,0,Fall
Port Angeles,Washington,Canada,2012-11-01,Cars,6451,Fall
Port Angeles,Washington,Canada,2012-11-01,Trains,0,Fall
Port Huron,Michigan,Canada,2012-11-01,Buses,9353,Fall
Port Huron,Michigan,Canada,2012-11-01,Pedestrians,0,Fall
Port Huron,Michigan,Canada,2012-11-01,Cars,333205,Fall
Port Huron,Michigan,Canada,2012-11-01,Trains,699,Fall
Portal,North Dakota,Canada,2012-11-01,Buses,1887,Fall
Portal,North Dakota,Canada,2012-11-01,Pedestrians,178,Fall
Portal,North Dakota,Canada,2012-11-01,Cars,14963,Fall
Portal,North Dakota,Canada,2012-11-01,Trains,471,Fall
Porthill,Idaho,Canada,2012-11-01,Buses,61,Fall
Porthill,Idaho,Canada,2012-11-01,Pedestrians,9,Fall
Porthill,Idaho,Canada,2012-11-01,Cars,21628,Fall
Porthill,Idaho,Canada,2012-11-01,Trains,0,Fall
Presidio,Texas,Mexico,2012-11-01,Buses,685,Fall
Presidio,Texas,Mexico,2012-11-01,Pedestrians,7196,Fall
Presidio,Texas,Mexico,2012-11-01,Cars,97177,Fall
Presidio,Texas,Mexico,2012-11-01,Trains,0,Fall
Progreso,Texas,Mexico,2012-11-01,Buses,0,Fall
Progreso,Texas,Mexico,2012-11-01,Pedestrians,62487,Fall
Progreso,Texas,Mexico,2012-11-01,Cars,187657,Fall
Progreso,Texas,Mexico,2012-11-01,Trains,0,Fall
Raymond,Montana,Canada,2012-11-01,Buses,32,Fall
Raymond,Montana,Canada,2012-11-01,Pedestrians,0,Fall
Raymond,Montana,Canada,2012-11-01,Cars,3129,Fall
Raymond,Montana,Canada,2012-11-01,Trains,0,Fall
Richford,Vermont,Canada,2012-11-01,Buses,0,Fall
Richford,Vermont,Canada,2012-11-01,Pedestrians,4,Fall
Richford,Vermont,Canada,2012-11-01,Cars,16516,Fall
Richford,Vermont,Canada,2012-11-01,Trains,40,Fall
Rio Grande City,Texas,Mexico,2012-11-01,Buses,0,Fall
Rio Grande City,Texas,Mexico,2012-11-01,Pedestrians,4805,Fall
Rio Grande City,Texas,Mexico,2012-11-01,Cars,57592,Fall
Rio Grande City,Texas,Mexico,2012-11-01,Trains,0,Fall
Roma,Texas,Mexico,2012-11-01,Buses,1043,Fall
Roma,Texas,Mexico,2012-11-01,Pedestrians,23513,Fall
Roma,Texas,Mexico,2012-11-01,Cars,108012,Fall
Roma,Texas,Mexico,2012-11-01,Trains,0,Fall
Roosville,Montana,Canada,2012-11-01,Buses,0,Fall
Roosville,Montana,Canada,2012-11-01,Pedestrians,2,Fall
Roosville,Montana,Canada,2012-11-01,Cars,19456,Fall
Roosville,Montana,Canada,2012-11-01,Trains,0,Fall
Roseau,Minnesota,Canada,2012-11-01,Buses,0,Fall
Roseau,Minnesota,Canada,2012-11-01,Pedestrians,0,Fall
Roseau,Minnesota,Canada,2012-11-01,Cars,4425,Fall
Roseau,Minnesota,Canada,2012-11-01,Trains,0,Fall
San Luis,Arizona,Mexico,2012-11-01,Buses,62,Fall
San Luis,Arizona,Mexico,2012-11-01,Pedestrians,224905,Fall
San Luis,Arizona,Mexico,2012-11-01,Cars,416920,Fall
San Luis,Arizona,Mexico,2012-11-01,Trains,0,Fall
San Ysidro,California,Mexico,2012-11-01,Buses,49928,Fall
San Ysidro,California,Mexico,2012-11-01,Pedestrians,670040,Fall
San Ysidro,California,Mexico,2012-11-01,Cars,1637658,Fall
San Ysidro,California,Mexico,2012-11-01,Trains,0,Fall
Santa Teresa,New Mexico,Mexico,2012-11-01,Buses,139,Fall
Santa Teresa,New Mexico,Mexico,2012-11-01,Pedestrians,8128,Fall
Santa Teresa,New Mexico,Mexico,2012-11-01,Cars,77491,Fall
Santa Teresa,New Mexico,Mexico,2012-11-01,Trains,0,Fall
Sarles,North Dakota,Canada,2012-11-01,Buses,40,Fall
Sarles,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Sarles,North Dakota,Canada,2012-11-01,Cars,553,Fall
Sarles,North Dakota,Canada,2012-11-01,Trains,0,Fall
Sasabe,Arizona,Mexico,2012-11-01,Buses,0,Fall
Sasabe,Arizona,Mexico,2012-11-01,Pedestrians,109,Fall
Sasabe,Arizona,Mexico,2012-11-01,Cars,2313,Fall
Sasabe,Arizona,Mexico,2012-11-01,Trains,0,Fall
Sault Sainte Marie,Michigan,Canada,2012-11-01,Buses,3195,Fall
Sault Sainte Marie,Michigan,Canada,2012-11-01,Pedestrians,0,Fall
Sault Sainte Marie,Michigan,Canada,2012-11-01,Cars,141619,Fall
Sault Sainte Marie,Michigan,Canada,2012-11-01,Trains,59,Fall
Scobey,Montana,Canada,2012-11-01,Buses,0,Fall
Scobey,Montana,Canada,2012-11-01,Pedestrians,0,Fall
Scobey,Montana,Canada,2012-11-01,Cars,747,Fall
Scobey,Montana,Canada,2012-11-01,Trains,0,Fall
Sherwood,North Dakota,Canada,2012-11-01,Buses,0,Fall
Sherwood,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Sherwood,North Dakota,Canada,2012-11-01,Cars,3912,Fall
Sherwood,North Dakota,Canada,2012-11-01,Trains,0,Fall
Skagway,Alaska,Canada,2012-11-01,Buses,0,Fall
Skagway,Alaska,Canada,2012-11-01,Pedestrians,0,Fall
Skagway,Alaska,Canada,2012-11-01,Cars,808,Fall
Skagway,Alaska,Canada,2012-11-01,Trains,0,Fall
St John,North Dakota,Canada,2012-11-01,Buses,30,Fall
St John,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
St John,North Dakota,Canada,2012-11-01,Cars,2475,Fall
St John,North Dakota,Canada,2012-11-01,Trains,0,Fall
Sumas,Washington,Canada,2012-11-01,Buses,2166,Fall
Sumas,Washington,Canada,2012-11-01,Pedestrians,2738,Fall
Sumas,Washington,Canada,2012-11-01,Cars,155278,Fall
Sumas,Washington,Canada,2012-11-01,Trains,45,Fall
Sweetgrass,Montana,Canada,2012-11-01,Buses,529,Fall
Sweetgrass,Montana,Canada,2012-11-01,Pedestrians,487,Fall
Sweetgrass,Montana,Canada,2012-11-01,Cars,40107,Fall
Sweetgrass,Montana,Canada,2012-11-01,Trains,246,Fall
Tecate,California,Mexico,2012-11-01,Buses,45,Fall
Tecate,California,Mexico,2012-11-01,Pedestrians,60370,Fall
Tecate,California,Mexico,2012-11-01,Cars,115489,Fall
Tecate,California,Mexico,2012-11-01,Trains,0,Fall
Tornillo,Texas,Mexico,2012-11-01,Buses,0,Fall
Tornillo,Texas,Mexico,2012-11-01,Pedestrians,5333,Fall
Tornillo,Texas,Mexico,2012-11-01,Cars,52059,Fall
Tornillo,Texas,Mexico,2012-11-01,Trains,0,Fall
Trout River,New York,Canada,2012-11-01,Buses,0,Fall
Trout River,New York,Canada,2012-11-01,Pedestrians,0,Fall
Trout River,New York,Canada,2012-11-01,Cars,23509,Fall
Trout River,New York,Canada,2012-11-01,Trains,106,Fall
Turner,Montana,Canada,2012-11-01,Buses,38,Fall
Turner,Montana,Canada,2012-11-01,Pedestrians,0,Fall
Turner,Montana,Canada,2012-11-01,Cars,1770,Fall
Turner,Montana,Canada,2012-11-01,Trains,0,Fall
Van Buren,Maine,Canada,2012-11-01,Buses,0,Fall
Van Buren,Maine,Canada,2012-11-01,Pedestrians,12,Fall
Van Buren,Maine,Canada,2012-11-01,Cars,32273,Fall
Van Buren,Maine,Canada,2012-11-01,Trains,26,Fall
Vanceboro,Maine,Canada,2012-11-01,Buses,0,Fall
Vanceboro,Maine,Canada,2012-11-01,Pedestrians,13,Fall
Vanceboro,Maine,Canada,2012-11-01,Cars,5956,Fall
Vanceboro,Maine,Canada,2012-11-01,Trains,142,Fall
Walhalla,North Dakota,Canada,2012-11-01,Buses,0,Fall
Walhalla,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Walhalla,North Dakota,Canada,2012-11-01,Cars,6019,Fall
Walhalla,North Dakota,Canada,2012-11-01,Trains,0,Fall
Warroad,Minnesota,Canada,2012-11-01,Buses,451,Fall
Warroad,Minnesota,Canada,2012-11-01,Pedestrians,4,Fall
Warroad,Minnesota,Canada,2012-11-01,Cars,10670,Fall
Warroad,Minnesota,Canada,2012-11-01,Trains,504,Fall
Westhope,North Dakota,Canada,2012-11-01,Buses,0,Fall
Westhope,North Dakota,Canada,2012-11-01,Pedestrians,0,Fall
Westhope,North Dakota,Canada,2012-11-01,Cars,1912,Fall
Westhope,North Dakota,Canada,2012-11-01,Trains,0,Fall
Whitetail,Montana,Canada,2012-11-01,Buses,0,Fall
Whitetail,Montana,Canada,2012-11-01,Pedestrians,0,Fall
Whitetail,Montana,Canada,2012-11-01,Cars,82,Fall
Whitetail,Montana,Canada,2012-11-01,Trains,0,Fall
Whitlash,Montana,Canada,2012-11-01,Buses,0,Fall
Whitlash,Montana,Canada,2012-11-01,Pedestrians,0,Fall
Whitlash,Montana,Canada,2012-11-01,Cars,272,Fall
